,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
320,C,A,20240101,2024,52,2024,757,,,X,,724,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,355660.0,False,8,,355660.0,False,355660.0,False,0.0,False,,619449.914,619449.914,0,False,True
321,C,A,20240101,2024,52,2024,757,,,X,,752,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,124.137,True,-1,,0.0,False,124.137,True,0.0,False,,1192.584,1192.584,6,False,True
322,C,A,20240101,2024,52,2024,757,,,X,,826,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,2.0,False,8,,2.0,False,2.0,False,0.0,False,,913.179,913.179,0,False,True
323,C,A,20240101,2024,52,2024,757,,,X,,842,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,144.262,True,-1,,0.0,False,144.262,True,0.0,False,,16441.763,16441.763,6,False,True
324,C,A,20240101,2024,52,2024,764,,,X,,56,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,600.0,False,8,,600.0,False,600.0,False,0.0,False,,51206.62,51206.62,0,False,True
325,C,A,20240101,2024,52,2024,764,,,X,,344,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,38.0,False,8,,38.0,False,38.0,False,0.0,False,,1201.27,1201.27,0,False,True
326,C,A,20240101,2024,52,2024,764,,,X,,702,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,40.0,False,8,,40.0,False,40.0,False,0.0,False,,688.05,688.05,0,False,True
327,C,A,20240101,2024,52,2024,764,,,X,,704,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,25.0,False,8,,25.0,False,25.0,False,0.0,False,,1575.69,1575.69,0,False,True
328,C,A,20240101,2024,52,2024,780,,,X,,308,,,0,,,H4,HS,True,282520,,,,C00,,0,0,,8,,6.0,False,8,,6.0,False,6.0,False,0.0,False,,37.333,37.333,0,False,True
329,C,A,20240101,2024,52,2024,757,,,X,,56,,,0,,,H6,HS,True,282520,,,,C03,,0,0,,8,,2.67,True,-1,,0.0,False,2.67,True,0.0,False,,11.358,11.358,6,False,True
330,C,A,20240101,2024,52,2024,757,,,X,,251,,,0,,,H6,HS,True,282520,,,,C03,,0,0,,8,,38.246,True,-1,,0.0,False,38.246,True,0.0,False,,297.578,297.578,6,False,True
331,C,A,20240101,2024,52,2024,757,,,X,,276,,,0,,,H6,HS,True,282520,,,,C03,,0,0,,8,,52233.0,False,8,,52233.0,False,52233.0,False,0.0,False,,1089672.31,1089672.31,0,False,True
332,C,A,20240101,2024,52,2024,757,,,X,,410,,,0,,,H6,HS,True,282520,,,,C03,,0,0,,8,,17.0,False,8,,17.0,False,17.0,False,0.0,False,,7875.6,7875.6,0,False,True
