,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
0,C,A,20220101,2022,52,2022,36,,,X,,360,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,120.0,False,8,,120.0,False,120.0,False,120.0,False,,2887.634,2887.634,0,False,True
1,C,A,20220101,2022,52,2022,36,,,X,,554,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,18411.0,False,8,,18411.0,False,18411.0,False,18467.5,False,,41273.127,41273.127,0,False,True
2,C,A,20220101,2022,52,2022,36,,,X,,608,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,560.0,False,8,,560.0,False,560.0,False,620.0,False,,26149.635,26149.635,0,False,True
3,C,A,20220101,2022,52,2022,40,,,X,,70,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,0.568,True,-1,,0.0,False,0.568,True,0.0,False,,24.22,24.22,6,True,False
4,C,A,20220101,2022,52,2022,40,,,X,,100,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,20.0,False,8,,20.0,False,20.0,False,0.0,False,,1299.462,1299.462,0,True,False
5,C,A,20220101,2022,52,2022,40,,,X,,191,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,1.0,False,8,,1.0,False,1.0,False,0.0,False,,11.584,11.584,0,True,False
6,C,A,20220101,2022,52,2022,40,,,X,,196,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,5.0,False,8,,5.0,False,5.0,False,0.0,False,,60.024,60.024,0,True,False
7,C,A,20220101,2022,52,2022,40,,,X,,203,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,5097.0,False,8,,5097.0,False,5097.0,False,0.0,False,,237460.36,237460.36,0,True,False
8,C,A,20220101,2022,52,2022,40,,,X,,276,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,3257.0,False,8,,3257.0,False,3257.0,False,0.0,False,,140679.926,140679.926,0,True,False
9,C,A,20220101,2022,52,2022,40,,,X,,348,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,101.0,False,8,,101.0,False,101.0,False,0.0,False,,2135.583,2135.583,0,True,False
10,C,A,20220101,2022,52,2022,40,,,X,,380,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,2112.0,False,8,,2112.0,False,2112.0,False,0.0,False,,117183.252,117183.252,0,True,False
11,C,A,20220101,2022,52,2022,40,,,X,,428,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,2.0,False,8,,2.0,False,2.0,False,0.0,False,,32.645,32.645,0,True,False
12,C,A,20220101,2022,52,2022,40,,,X,,440,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,505.0,False,8,,505.0,False,505.0,False,0.0,False,,30829.052,30829.052,0,True,False
13,C,A,20220101,2022,52,2022,40,,,X,,616,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,2015.0,False,8,,2015.0,False,2015.0,False,0.0,False,,56167.508,56167.508,0,True,False
14,C,A,20220101,2022,52,2022,40,,,X,,642,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,5.0,False,8,,5.0,False,5.0,False,0.0,False,,364.355,364.355,0,True,False
15,C,A,20220101,2022,52,2022,40,,,X,,703,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,1000.0,False,8,,1000.0,False,1000.0,False,0.0,False,,55423.002,55423.002,0,True,False
16,C,A,20220101,2022,52,2022,40,,,X,,704,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,50.0,False,8,,50.0,False,50.0,False,0.0,False,,1199.422,1199.422,0,True,False
17,C,A,20220101,2022,52,2022,40,,,X,,705,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,1001.0,False,8,,1001.0,False,1001.0,False,0.0,False,,52288.077,52288.077,0,True,False
18,C,A,20220101,2022,52,2022,40,,,X,,757,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,4.0,False,8,,4.0,False,4.0,False,0.0,False,,37.91,37.91,0,True,False
19,C,A,20220101,2022,52,2022,40,,,X,,792,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,2000.0,False,8,,2000.0,False,2000.0,False,0.0,False,,41503.806,41503.806,0,True,False
20,C,A,20220101,2022,52,2022,40,,,X,,842,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,100.0,False,8,,100.0,False,100.0,False,0.0,False,,38.963,38.963,0,True,False
21,C,A,20220101,2022,52,2022,56,,,X,,36,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,0.1,False,8,,0.1,False,0.1,False,0.0,False,,31.56,31.56,0,True,False
22,C,A,20220101,2022,52,2022,56,,,X,,40,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,23077.5,False,8,,23077.5,False,23077.5,False,0.0,False,,1350381.565,1350381.565,0,True,False
23,C,A,20220101,2022,52,2022,56,,,X,,68,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,0.25,False,8,,0.25,False,0.25,False,0.0,False,,29.401,29.401,0,True,False
24,C,A,20220101,2022,52,2022,56,,,X,,124,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,1.35,False,8,,1.35,False,1.35,False,0.0,False,,988.749,988.749,0,True,False
