,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
0,C,A,20230101,2023,52,2023,32,,,X,,156,,,0,,,H5,HS,True,283691,,,,C00,,0,0,,8,,22149200.0,False,8,,22149200.0,False,22149200.0,False,0.0,False,,355899723.88,355899723.88,0,True,False
1,C,A,20230101,2023,52,2023,32,,,X,,842,,,0,,,H5,HS,True,283691,,,,C00,,0,0,,8,,7347390.0,False,8,,7347390.0,False,7347390.0,False,0.0,False,,85400567.71,85400567.71,0,True,False
2,C,A,20230101,2023,52,2023,36,,,X,,251,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,1.0,False,8,,1.0,False,1.0,False,1.0,False,,1055.68,1055.68,0,False,True
3,C,A,20230101,2023,52,2023,36,,,X,,276,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,1200.32,False,8,,1200.32,False,1200.32,False,1200.32,False,,69751.278,69751.278,0,False,True
4,C,A,20230101,2023,52,2023,36,,,X,,554,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,328.0,False,8,,328.0,False,328.0,False,328.0,False,,36455.837,36455.837,0,False,True
5,C,A,20230101,2023,52,2023,36,,,X,,598,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,12.0,False,8,,12.0,False,12.0,False,12.0,False,,10660.441,10660.441,0,False,True
6,C,A,20230101,2023,52,2023,40,,,X,,191,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,53.0,False,8,,53.0,False,53.0,False,0.0,False,,1672.723,1672.723,0,True,False
7,C,A,20230101,2023,52,2023,40,,,X,,203,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,7498.0,False,8,,7498.0,False,7498.0,False,0.0,False,,315601.766,315601.766,0,True,False
8,C,A,20230101,2023,52,2023,40,,,X,,276,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,4729.0,False,8,,4729.0,False,4729.0,False,0.0,False,,260082.948,260082.948,0,True,False
9,C,A,20230101,2023,52,2023,40,,,X,,300,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,13.0,False,8,,13.0,False,13.0,False,0.0,False,,169.759,169.759,0,True,False
10,C,A,20230101,2023,52,2023,40,,,X,,348,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,3811.0,False,8,,3811.0,False,3811.0,False,0.0,False,,196888.203,196888.203,0,True,False
11,C,A,20230101,2023,52,2023,40,,,X,,380,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,4706.0,False,8,,4706.0,False,4706.0,False,0.0,False,,197731.593,197731.593,0,True,False
12,C,A,20230101,2023,52,2023,40,,,X,,392,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,0.471,True,-1,,0.0,False,0.471,True,0.0,False,,21.625,21.625,6,True,False
13,C,A,20230101,2023,52,2023,40,,,X,,398,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,3.929,True,-1,,0.0,False,3.929,True,0.0,False,,180.572,180.572,6,True,False
14,C,A,20230101,2023,52,2023,40,,,X,,428,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,3.0,False,8,,3.0,False,3.0,False,0.0,False,,38.926,38.926,0,True,False
15,C,A,20230101,2023,52,2023,40,,,X,,440,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,603.0,False,8,,603.0,False,603.0,False,0.0,False,,36523.091,36523.091,0,True,False
16,C,A,20230101,2023,52,2023,40,,,X,,616,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,1709.0,False,8,,1709.0,False,1709.0,False,0.0,False,,70261.916,70261.916,0,True,False
17,C,A,20230101,2023,52,2023,40,,,X,,642,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,19.0,False,8,,19.0,False,19.0,False,0.0,False,,1494.313,1494.313,0,True,False
18,C,A,20230101,2023,52,2023,40,,,X,,705,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,1201.0,False,8,,1201.0,False,1201.0,False,0.0,False,,78774.744,78774.744,0,True,False
19,C,A,20230101,2023,52,2023,40,,,X,,792,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,3400.0,False,8,,3400.0,False,3400.0,False,0.0,False,,120333.303,120333.303,0,True,False
20,C,A,20230101,2023,52,2023,40,,,X,,807,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,2.0,False,8,,2.0,False,2.0,False,0.0,False,,67.039,67.039,0,True,False
21,C,A,20230101,2023,52,2023,40,,,X,,842,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,100.0,False,8,,100.0,False,100.0,False,0.0,False,,143.809,143.809,0,True,False
22,C,A,20230101,2023,52,2023,56,,,X,,40,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,3577.71,False,8,,3577.71,False,3577.71,False,0.0,False,,117619.103,117619.103,0,True,False
23,C,A,20230101,2023,52,2023,56,,,X,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,3.03,False,8,,3.03,False,3.03,False,0.0,False,,374.303,374.303,0,True,False
24,C,A,20230101,2023,52,2023,56,,,X,,203,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,1601.11,False,8,,1601.11,False,1601.11,False,0.0,False,,37439.942,37439.942,0,True,False
25,C,A,20230101,2023,52,2023,56,,,X,,208,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,4.19,False,8,,4.19,False,4.19,False,0.0,False,,118.842,118.842,0,True,False
26,C,A,20230101,2023,52,2023,56,,,X,,246,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,313.71,False,8,,313.71,False,313.71,False,0.0,False,,1455.409,1455.409,0,True,False
27,C,A,20230101,2023,52,2023,56,,,X,,251,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,44024.16,False,8,,44024.16,False,44024.16,False,0.0,False,,2660422.135,2660422.135,0,True,False
28,C,A,20230101,2023,52,2023,56,,,X,,276,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,14346.67,False,8,,14346.67,False,14346.67,False,0.0,False,,519548.966,519548.966,0,True,False
29,C,A,20230101,2023,52,2023,56,,,X,,348,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,9532.2,False,8,,9532.2,False,9532.2,False,0.0,False,,621582.609,621582.609,0,True,False
30,C,A,20230101,2023,52,2023,56,,,X,,352,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,9.6,False,8,,9.6,False,9.6,False,0.0,False,,26.372,26.372,0,True,False
31,C,A,20230101,2023,52,2023,56,,,X,,372,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,598.33,False,8,,598.33,False,598.33,False,0.0,False,,2401.098,2401.098,0,True,False
32,C,A,20230101,2023,52,2023,56,,,X,,376,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,1209.6,False,8,,1209.6,False,1209.6,False,0.0,False,,3248.909,3248.909,0,True,False
33,C,A,20230101,2023,52,2023,56,,,X,,380,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,15927.56,False,8,,15927.56,False,15927.56,False,0.0,False,,725106.706,725106.706,0,True,False
34,C,A,20230101,2023,52,2023,56,,,X,,404,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,170.4,False,8,,170.4,False,170.4,False,0.0,False,,613.771,613.771,0,True,False
35,C,A,20230101,2023,52,2023,56,,,X,,410,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,160016.34,False,8,,160016.34,False,160016.34,False,0.0,False,,10048715.954,10048715.954,0,True,False
36,C,A,20230101,2023,52,2023,56,,,X,,440,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,60.56,False,8,,60.56,False,60.56,False,0.0,False,,214.74,214.74,0,True,False
37,C,A,20230101,2023,52,2023,56,,,X,,442,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,876.82,False,8,,876.82,False,876.82,False,0.0,False,,5350.874,5350.874,0,True,False
38,C,A,20230101,2023,52,2023,56,,,X,,528,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,12090.42,False,8,,12090.42,False,12090.42,False,0.0,False,,418264.232,418264.232,0,True,False
39,C,A,20230101,2023,52,2023,56,,,X,,608,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,0.5,False,8,,0.5,False,0.5,False,0.0,False,,122.356,122.356,0,True,False
40,C,A,20230101,2023,52,2023,56,,,X,,616,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,15096.25,False,8,,15096.25,False,15096.25,False,0.0,False,,741967.976,741967.976,0,True,False
41,C,A,20230101,2023,52,2023,56,,,X,,620,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,16.87,False,8,,16.87,False,16.87,False,0.0,False,,1493.946,1493.946,0,True,False
42,C,A,20230101,2023,52,2023,56,,,X,,643,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,706600.0,False,8,,706600.0,False,706600.0,False,0.0,False,,21698130.771,21698130.771,0,True,False
43,C,A,20230101,2023,52,2023,56,,,X,,682,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,0.5,False,8,,0.5,False,0.5,False,0.0,False,,126.617,126.617,0,True,False
44,C,A,20230101,2023,52,2023,56,,,X,,699,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,31801.8,False,8,,31801.8,False,31801.8,False,0.0,False,,1029713.083,1029713.083,0,True,False
45,C,A,20230101,2023,52,2023,56,,,X,,703,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,2.05,False,8,,2.05,False,2.05,False,0.0,False,,166.299,166.299,0,True,False
46,C,A,20230101,2023,52,2023,56,,,X,,704,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,0.6,False,8,,0.6,False,0.6,False,0.0,False,,168.743,168.743,0,True,False
47,C,A,20230101,2023,52,2023,56,,,X,,705,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,2.05,False,8,,2.05,False,2.05,False,0.0,False,,178.745,178.745,0,True,False
48,C,A,20230101,2023,52,2023,56,,,X,,710,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,0.2,False,8,,0.2,False,0.2,False,0.0,False,,61.827,61.827,0,True,False
49,C,A,20230101,2023,52,2023,56,,,X,,724,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,25173.06,False,8,,25173.06,False,25173.06,False,0.0,False,,779707.365,779707.365,0,True,False
50,C,A,20230101,2023,52,2023,56,,,X,,752,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,9713.9,False,8,,9713.9,False,9713.9,False,0.0,False,,626524.58,626524.58,0,True,False
51,C,A,20230101,2023,52,2023,56,,,X,,757,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,0.54,False,8,,0.54,False,0.54,False,0.0,False,,43.251,43.251,0,True,False
52,C,A,20230101,2023,52,2023,56,,,X,,764,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,0.2,False,8,,0.2,False,0.2,False,0.0,False,,91.67,91.67,0,True,False
53,C,A,20230101,2023,52,2023,56,,,X,,784,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,847.2,False,8,,847.2,False,847.2,False,0.0,False,,2895.356,2895.356,0,True,False
54,C,A,20230101,2023,52,2023,56,,,X,,792,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,503.25,False,8,,503.25,False,503.25,False,0.0,False,,22292.926,22292.926,0,True,False
55,C,A,20230101,2023,52,2023,56,,,X,,800,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,2.4,False,8,,2.4,False,2.4,False,0.0,False,,226.18,226.18,0,True,False
56,C,A,20230101,2023,52,2023,56,,,X,,826,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,742727.34,False,8,,742727.34,False,742727.34,False,0.0,False,,32826198.245,32826198.245,0,True,False
57,C,A,20230101,2023,52,2023,56,,,X,,842,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,17.0,False,8,,17.0,False,17.0,False,0.0,False,,3944.792,3944.792,0,True,False
58,C,A,20230101,2023,52,2023,68,,,X,,152,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,200.0,False,8,,200.0,False,200.0,False,204.0,False,,7386.0,7386.0,0,False,True
59,C,A,20230101,2023,52,2023,68,,,X,,392,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,25.0,False,8,,25.0,False,25.0,False,25.5,False,,2043.0,2043.0,0,False,True
60,C,A,20230101,2023,52,2023,68,,,X,,428,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,150000.0,False,8,,150000.0,False,150000.0,False,151536.0,False,,2850000.0,2850000.0,0,False,True
61,C,A,20230101,2023,52,2023,68,,,X,,643,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,170000.0,False,8,,170000.0,False,170000.0,False,171952.0,False,,11790500.0,11790500.0,0,False,True
62,C,A,20230101,2023,52,2023,76,,,X,,152,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,300.0,False,8,,300.0,False,300.0,False,0.0,False,,26170.0,26170.0,0,False,True
63,C,A,20230101,2023,52,2023,76,,,X,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,14000.0,False,8,,14000.0,False,14000.0,False,0.0,False,,837000.0,837000.0,0,False,True
64,C,A,20230101,2023,52,2023,76,,,X,,170,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,5007.0,False,8,,5007.0,False,5007.0,False,0.0,False,,260397.0,260397.0,0,False,True
65,C,A,20230101,2023,52,2023,76,,,X,,276,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,14000.0,False,8,,14000.0,False,14000.0,False,0.0,False,,836743.0,836743.0,0,False,True
