,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
7795,C,A,20200101,2020,52,2020,757,,,X,,208,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,29.0,False,8,,29.0,False,29.0,False,0.0,False,0.0,6162.879,6162.879,0,False,True
7796,C,A,20200101,2020,52,2020,757,,,X,,233,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,5.0,False,8,,5.0,False,5.0,False,0.0,False,0.0,1796.307,1796.307,0,False,True
7797,C,A,20200101,2020,52,2020,757,,,X,,246,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,232.845,True,-1,,0.0,False,232.845,True,0.0,False,0.0,89151.202,89151.202,6,False,True
7798,C,A,20200101,2020,52,2020,757,,,X,,251,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,9999.375,True,-1,,0.0,False,9999.375,True,0.0,False,0.0,1409103.262,1409103.262,6,False,True
7799,C,A,20200101,2020,52,2020,757,,,X,,268,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,2.0,False,8,,2.0,False,2.0,False,0.0,False,0.0,310.223,310.223,0,False,True
7800,C,A,20200101,2020,52,2020,757,,,X,,276,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,17506.536,True,-1,,0.0,False,17506.536,True,0.0,False,0.0,1840642.329,1840642.329,6,False,True
7801,C,A,20200101,2020,52,2020,757,,,X,,300,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,13.0,False,8,,13.0,False,13.0,False,0.0,False,0.0,4727.966,4727.966,0,False,True
7802,C,A,20200101,2020,52,2020,757,,,X,,344,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,37.275,True,-1,,0.0,False,37.275,True,0.0,False,0.0,11327.928,11327.928,6,False,True
7803,C,A,20200101,2020,52,2020,757,,,X,,348,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,81.405,True,-1,,0.0,False,81.405,True,0.0,False,0.0,18957.703,18957.703,6,False,True
7804,C,A,20200101,2020,52,2020,757,,,X,,360,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,11.0,False,8,,11.0,False,11.0,False,0.0,False,0.0,2938.055,2938.055,0,False,True
7805,C,A,20200101,2020,52,2020,757,,,X,,372,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,216.754,True,-1,,0.0,False,216.754,True,0.0,False,0.0,48345.714,48345.714,6,False,True
7806,C,A,20200101,2020,52,2020,757,,,X,,376,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,103.0,False,8,,103.0,False,103.0,False,0.0,False,0.0,52054.529,52054.529,0,False,True
7807,C,A,20200101,2020,52,2020,757,,,X,,380,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,10869.929,True,-1,,0.0,False,10869.929,True,0.0,False,0.0,1106728.805,1106728.805,6,False,True
7808,C,A,20200101,2020,52,2020,757,,,X,,392,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,279.41,True,-1,,0.0,False,279.41,True,0.0,False,0.0,70396.05,70396.05,6,False,True
7809,C,A,20200101,2020,52,2020,757,,,X,,410,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,609.0,False,8,,609.0,False,609.0,False,0.0,False,0.0,279611.994,279611.994,0,False,True
7810,C,A,20200101,2020,52,2020,757,,,X,,442,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,7.0,False,8,,7.0,False,7.0,False,0.0,False,0.0,724.919,724.919,0,False,True
7811,C,A,20200101,2020,52,2020,757,,,X,,458,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,10.0,False,8,,10.0,False,10.0,False,0.0,False,0.0,38771.45,38771.45,0,False,True
7812,C,A,20200101,2020,52,2020,757,,,X,,484,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,46.0,False,8,,46.0,False,46.0,False,0.0,False,0.0,6650.068,6650.068,0,False,True
7813,C,A,20200101,2020,52,2020,757,,,X,,512,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,56.0,False,8,,56.0,False,56.0,False,0.0,False,0.0,8421.855,8421.855,0,False,True
7814,C,A,20200101,2020,52,2020,757,,,X,,528,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,473.864,True,-1,,0.0,False,473.864,True,0.0,False,0.0,138944.623,138944.623,6,False,True
7815,C,A,20200101,2020,52,2020,757,,,X,,554,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,13.831,True,-1,,0.0,False,13.831,True,0.0,False,0.0,2129.983,2129.983,6,False,True
7816,C,A,20200101,2020,52,2020,757,,,X,,608,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,5.0,False,8,,5.0,False,5.0,False,0.0,False,0.0,820.864,820.864,0,False,True
7817,C,A,20200101,2020,52,2020,757,,,X,,616,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,75.0,False,8,,75.0,False,75.0,False,0.0,False,0.0,87635.268,87635.268,0,False,True
7818,C,A,20200101,2020,52,2020,757,,,X,,642,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,22.0,False,8,,22.0,False,22.0,False,0.0,False,0.0,6999.734,6999.734,0,False,True
7819,C,A,20200101,2020,52,2020,757,,,X,,643,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,4.0,False,8,,4.0,False,4.0,False,0.0,False,0.0,3302.647,3302.647,0,False,True
7820,C,A,20200101,2020,52,2020,757,,,X,,699,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,266.0,False,8,,266.0,False,266.0,False,0.0,False,0.0,24444.702,24444.702,0,False,True
7821,C,A,20200101,2020,52,2020,757,,,X,,702,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,3.0,False,8,,3.0,False,3.0,False,0.0,False,0.0,640.701,640.701,0,False,True
7822,C,A,20200101,2020,52,2020,757,,,X,,703,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,25.551,True,-1,,0.0,False,25.551,True,0.0,False,0.0,5962.46,5962.46,6,False,True
7823,C,A,20200101,2020,52,2020,757,,,X,,705,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,199.43,True,-1,,0.0,False,199.43,True,0.0,False,0.0,95348.195,95348.195,6,False,True
7824,C,A,20200101,2020,52,2020,757,,,X,,710,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,17.0,False,8,,17.0,False,17.0,False,0.0,False,0.0,3720.541,3720.541,0,False,True
7825,C,A,20200101,2020,52,2020,757,,,X,,724,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,547.074,True,-1,,0.0,False,547.074,True,0.0,False,0.0,124688.234,124688.234,6,False,True
7826,C,A,20200101,2020,52,2020,757,,,X,,752,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,161.0,False,8,,161.0,False,161.0,False,0.0,False,0.0,35751.309,35751.309,0,False,True
7827,C,A,20200101,2020,52,2020,757,,,X,,764,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,16.0,False,8,,16.0,False,16.0,False,0.0,False,0.0,4777.004,4777.004,0,False,True
